ID,Site,Lat,Long,pop_denomE,housing_numE,income_numE,ALAND,density.km2,housing.km2,p_white,p_black,white_numE,black_numE,imperv.mean,tree.mean,Scale,RICHNESS,SHANNON,StudyArea
197,Parkway East,32.507535,-90.108495,2158,789,99150,16006109,134.8235227,49.29367906,80.39851715,11.86283596,1735,256,17.51847603,27.96045008,Buffer_ 1200 _m,5,0.883247074,Jackson
198,Parkway East,32.507535,-90.108495,2158,789,99150,16006109,134.8235227,49.29367906,80.39851715,11.86283596,1735,256,17.30922378,36.6750908,Buffer_ 800 _m,5,0.883247074,Jackson
199,Pearl Municipal Golf Course,32.26811,-90.106717,1152.384615,487.6153846,42677.11111,2584393.154,605.8719572,246.5604623,74.3564811,21.47641852,814.4615385,280.6923077,13.44481834,38.80677518,Buffer_ 800 _m,7,1.596437409,Jackson
200,Pearl Municipal Golf Course,32.26811,-90.106717,1541.538462,608.6730769,48772.46154,2942211.865,892.7308253,378.2187476,68.58332577,25.18947186,973.2115385,454.25,15.31300804,42.18491352,Buffer_ 1400 _m,7,1.596437409,Jackson
201,Pearl Municipal Golf Course,32.26811,-90.106717,1360.352941,536.1764706,46142,2774436.824,730.7144662,289.6666747,71.27492549,23.02004162,892.1176471,372.8235294,13.66845137,39.07511542,Buffer_ 900 _m,7,1.596437409,Jackson
202,Pearl Municipal Golf Course,32.26811,-90.106717,1587.982456,615.754386,50239,3100348.982,892.0481524,374.7124009,67.90494441,25.44444691,979.245614,483.8245614,15.49497255,42.60001195,Buffer_ 1500 _m,7,1.596437409,Jackson
203,Pearl Municipal Golf Course,32.26811,-90.106717,1093.857143,460.4285714,44158,2814332.857,423.5819878,172.754644,70.8141199,27.48473956,710.1428571,371.1428571,13.40577906,38.19284314,Buffer_ 600 _m,7,1.596437409,Jackson
204,Pearl Municipal Golf Course,32.26811,-90.106717,1107,463,44158,2800152.111,430.709513,174.6235564,70.30951581,28.03659755,713.3333333,381.4444444,13.34950728,38.19303935,Buffer_ 700 _m,7,1.596437409,Jackson
205,Pearl Municipal Golf Course,32.26811,-90.106717,1153,472,44158,2750519.5,455.6558512,181.1647496,68.5434015,29.96810053,724.5,417.5,14.23137648,37.80745329,Buffer_ 500 _m,7,1.596437409,Jackson
206,Pearl Municipal Golf Course,32.26811,-90.106717,1507.4375,576.21875,48098.66667,2830451.969,832.6481677,339.1111675,65.83766216,28.78785354,906.53125,503.15625,13.99878667,40.79043513,Buffer_ 1100 _m,7,1.596437409,Jackson
207,Pearl Municipal Golf Course,32.26811,-90.106717,1489.289474,575.2368421,46571.92308,2691439.184,870.8868472,353.1528906,67.78389604,26.21774897,933.2105263,449.3157895,14.5369089,41.26762351,Buffer_ 1200 _m,7,1.596437409,Jackson
208,Pearl Municipal Golf Course,32.26811,-90.106717,1461.428571,557.6190476,47492.53333,2892587.095,779.7570243,307.4819895,67.3898155,26.74274397,893.8571429,462.5238095,13.78101043,39.77184909,Buffer_ 1000 _m,7,1.596437409,Jackson
209,Pearl Municipal Golf Course,32.26811,-90.106717,1561.5,603.8478261,48447.75758,2817555.826,940.8857221,397.6607303,66.67182132,27.1714904,950.4565217,497.0217391,14.99676763,41.7457427,Buffer_ 1300 _m,7,1.596437409,Jackson
210,Shiloh Park,32.26259,-89.971749,2754,1073.3,88717.1,8569865.3,323.3632677,124.9987938,73.18159097,23.37036456,2014,646.6,15.69152499,31.79924723,Buffer_ 1000 _m,4,0.942852941,Jackson
211,Shiloh Park,32.26259,-89.971749,2565.456522,940.8478261,87324.28261,7391187.435,387.2133083,132.8438868,73.39729495,22.40657925,1883.73913,577.5434783,14.30840227,40.85520418,Buffer_ 1500 _m,4,0.942852941,Jackson
212,Shiloh Park,32.26259,-89.971749,2711.709677,1023.83871,87995.77419,8237288.871,331.6795609,123.9932789,73.72255054,22.23586161,1997.451613,606.516129,15.36462342,36.96981893,Buffer_ 1300 _m,4,0.942852941,Jackson
213,Shiloh Park,32.26259,-89.971749,2634.27027,980.1891892,87646.2973,7790300.054,361.1732063,128.7206256,73.54301904,22.33988725,1937.054054,591.5405405,14.66350777,39.03197187,Buffer_ 1400 _m,4,0.942852941,Jackson
214,Shiloh Park,32.26259,-89.971749,2777,1100.2,89109.4,8750740.2,318.8403713,125.5456528,72.88738489,23.98737493,2023,668.4,14.7912595,32.53044126,Buffer_ 800 _m,4,0.942852941,Jackson
215,Shiloh Park,32.26259,-89.971749,2733,1048.73913,88358.91304,8404718.652,327.4928687,124.4994878,73.45021392,22.80700726,2005.782609,626.6956522,16.23863764,32.95507766,Buffer_ 1100 _m,4,0.942852941,Jackson
216,Shiloh Park,32.26259,-89.971749,2784.666667,1109.166667,89240.16667,8811031.833,317.3327392,125.7279391,72.7893162,24.19304506,2026,675.6666667,15.9995206,29.62491148,Buffer_ 600 _m,4,0.942852941,Jackson
217,Shiloh Park,32.26259,-89.971749,2729.296296,1044.407407,88295.74074,8375592.259,328.2211934,124.4114267,73.4975901,22.70764971,2004.333333,623.1851852,16.00293735,34.64695799,Buffer_ 1200 _m,4,0.942852941,Jackson
218,Shiloh Park,32.26259,-89.971749,2765.5,1086.75,88913.25,8660302.75,321.1018195,125.2722233,73.03448793,23.67886974,2018.5,657.5,15.50231172,31.62174979,Buffer_ 700 _m,4,0.942852941,Jackson
219,Shiloh Park,32.26259,-89.971749,2773.714286,1096.357143,89053.35714,8724900.929,319.4864994,125.4675301,72.92941433,23.89923059,2021.714286,665.2857143,14.86678944,32.25344203,Buffer_ 900 _m,4,0.942852941,Jackson
220,Shiloh Park,32.26259,-89.971749,2823,1154,89894,9112490,309.7945786,126.6393708,72.29897272,25.22139568,2041,712,15.37612559,28.91563943,Buffer_ 500 _m,4,0.942852941,Jackson
221,Tougaloo Park,32.394871,-90.161776,1308.122449,572.0204082,42019.37838,2551806.408,696.1460361,321.0965319,12.80226872,84.49867763,216.2653061,1053.938776,21.62195898,43.31937431,Buffer_ 1400 _m,5,1.447675549,Jackson
222,Tougaloo Park,32.394871,-90.161776,1331.822222,583.8888889,39236.15152,2352411.933,687.9706691,319.0767518,12.04935134,85.6567008,213.3333333,1084.288889,20.97590284,44.05663475,Buffer_ 1300 _m,5,1.447675549,Jackson
223,Tougaloo Park,32.394871,-90.161776,1313.384615,572.2692308,41997.8,2523995.346,623.397428,291.112509,11.1174245,86.91822285,211.5,1069.846154,19.0696602,45.53601823,Buffer_ 1100 _m,5,1.447675549,Jackson
224,Tougaloo Park,32.394871,-90.161776,1233.333333,561,37304.27273,2255949.095,620.0546832,295.4071337,9.308887581,89.13798055,160.5714286,1049,18.38129451,45.67881712,Buffer_ 1000 _m,5,1.447675549,Jackson
225,Tougaloo Park,32.394871,-90.161776,1200.571429,534.6428571,49053,2506246.071,544.6852136,263.4451304,9.993225012,88.46846709,185.1428571,989.1428571,17.87764135,46.30007437,Buffer_ 900 _m,5,1.447675549,Jackson
226,Tougaloo Park,32.394871,-90.161776,1337.342105,580.3157895,41370.53846,2490087.079,655.9212603,305.7730279,12.77964456,84.93871913,231.8421053,1069.815789,20.11732885,44.75163223,Buffer_ 1200 _m,5,1.447675549,Jackson
227,Tougaloo Park,32.394871,-90.161776,1280.132075,558.4339623,43100.5122,2514607.642,688.4889306,315.8812907,12.2743791,85.1038294,204.5283019,1039.245283,22.62784318,42.3004852,Buffer_ 1500 _m,5,1.447675549,Jackson
228,Tougaloo Park,32.394871,-90.161776,953.4444444,479.3333333,39861,1754026.556,564.0583416,282.9574656,5.261286696,93.79149929,52.77777778,891.1111111,16.54648864,49.21587649,Buffer_ 700 _m,5,1.447675549,Jackson
229,Tougaloo Park,32.394871,-90.161776,933,472,NA,1896437,491.9752146,248.8877827,1.607717042,98.17792069,15,916,16.33259408,47.17653947,Buffer_ 600 _m,5,1.447675549,Jackson
230,Tougaloo Park,32.394871,-90.161776,933,472,NA,1896437,491.9752146,248.8877827,1.607717042,98.17792069,15,916,16.52858369,47.7389103,Buffer_ 500 _m,5,1.447675549,Jackson
231,Tougaloo Park,32.394871,-90.161776,951.4,478.6,39861,1768267.6,556.8500289,279.5504973,4.895929731,94.23014143,49,893.6,17.05710789,48.65248561,Buffer_ 800 _m,5,1.447675549,Jackson
232,Twin Cedars,32.499638,-90.086671,2296.75,817.5,99124.5,10719844.25,229.8766627,81.56509145,73.90884824,16.82614433,1694.5,388.75,8.058521574,36.93905117,Buffer_ 1400 _m,3,0.456334432,Jackson
233,Twin Cedars,32.499638,-90.086671,2343,827,99116,8957756,261.5610427,92.32222892,71.74562527,18.48058045,1681,433,8.593759605,29.4719603,Buffer_ 600 _m,3,0.456334432,Jackson
234,Twin Cedars,32.499638,-90.086671,2316.571429,821.5714286,99120.85714,9964663.571,243.4556827,86.17529322,72.98175268,17.53518838,1688.714286,407.7142857,7.858400887,37.13540694,Buffer_ 1100 _m,3,0.456334432,Jackson
235,Twin Cedars,32.499638,-90.086671,2343,827,99116,8957756,261.5610427,92.32222892,71.74562527,18.48058045,1681,433,9.290230981,24.48237401,Buffer_ 500 _m,3,0.456334432,Jackson
236,Twin Cedars,32.499638,-90.086671,2316.571429,821.5714286,99120.85714,9964663.571,243.4556827,86.17529322,72.98175268,17.53518838,1688.714286,407.7142857,8.160599669,35.39129642,Buffer_ 800 _m,3,0.456334432,Jackson
237,Twin Cedars,32.499638,-90.086671,2296.75,817.5,99124.5,10719844.25,229.8766627,81.56509145,73.90884824,16.82614433,1694.5,388.75,7.834736043,37.45150508,Buffer_ 1500 _m,3,0.456334432,Jackson
238,Twin Cedars,32.499638,-90.086671,2316.571429,821.5714286,99120.85714,9964663.571,243.4556827,86.17529322,72.98175268,17.53518838,1688.714286,407.7142857,8.660511672,33.24197317,Buffer_ 700 _m,3,0.456334432,Jackson
239,Twin Cedars,32.499638,-90.086671,2316.571429,821.5714286,99120.85714,9964663.571,243.4556827,86.17529322,72.98175268,17.53518838,1688.714286,407.7142857,7.776224318,36.97476349,Buffer_ 1000 _m,3,0.456334432,Jackson
240,Twin Cedars,32.499638,-90.086671,2316.571429,821.5714286,99120.85714,9964663.571,243.4556827,86.17529322,72.98175268,17.53518838,1688.714286,407.7142857,7.770407796,36.73159329,Buffer_ 900 _m,3,0.456334432,Jackson
241,Twin Cedars,32.499638,-90.086671,2322.444444,822.7777778,99119.77778,9740906.333,247.4790961,87.54127893,72.7070577,17.74527551,1687,413.3333333,7.934280295,37.73559765,Buffer_ 1200 _m,3,0.456334432,Jackson
242,Twin Cedars,32.499638,-90.086671,2306,819.4,99122.8,10367426.6,236.2135387,83.71651894,73.47620364,17.15703155,1691.8,397.6,8.029006789,37.78781024,Buffer_ 1300 _m,3,0.456334432,Jackson
243,West Side Park,32.310272,-90.279343,529.952381,241.5238095,28140.61905,1256000.905,454.4601148,210.6319831,0.641834453,99.02417263,4.428571429,523.5714286,21.11202352,46.85263104,Buffer_ 600 _m,1,0,Jackson
244,West Side Park,32.310272,-90.279343,547.5333333,249.5333333,28907.26667,1319193.667,458.49426,213.7310749,0.627687873,99.08530894,5,540.6,22.48155875,43.58531395,Buffer_ 500 _m,1,0,Jackson
245,West Side Park,32.310272,-90.279343,706.8863636,298.1136364,28928.02273,2738899.477,374.2784206,168.2243079,2.30719801,97.18951176,25.06818182,677.7727273,18.8131544,52.56839039,Buffer_ 1000 _m,1,0,Jackson
246,West Side Park,32.310272,-90.279343,783.8846154,325.1730769,30488.68627,3410391.077,343.2166849,152.823514,2.97573342,96.37794231,34.15384615,742.75,18.36375489,53.76354525,Buffer_ 1100 _m,1,0,Jackson
247,West Side Park,32.310272,-90.279343,653.6969697,281.4242424,28898.12121,2263562.121,404.8389206,184.112112,1.723235304,97.81813876,18.72727273,631.5454545,18.8679288,49.97515078,Buffer_ 800 _m,1,0,Jackson
248,West Side Park,32.310272,-90.279343,681.2222222,289.9722222,28956.94444,2492852.028,392.6000075,177.452539,1.981375339,97.52302491,22.02777778,655.3888889,18.73849119,51.67593277,Buffer_ 900 _m,1,0,Jackson
249,West Side Park,32.310272,-90.279343,802.5084746,330.0169492,30012.77586,3570991.373,329.0198119,145.2014416,3.225041539,96.10532651,36.3220339,759.0508475,17.66700419,54.56316115,Buffer_ 1200 _m,1,0,Jackson
250,West Side Park,32.310272,-90.279343,846.6060606,344.9393939,30698.1875,3917646.545,313.5111704,137.3003102,3.574372515,95.63228105,41.24242424,795.969697,17.14552404,54.98901345,Buffer_ 1300 _m,1,0,Jackson
251,West Side Park,32.310272,-90.279343,859.625,347.2222222,30039.91304,3957084.139,307.9902917,133.7911902,3.682548334,95.36348502,42.30555556,805.5416667,15.61858722,54.03623832,Buffer_ 1500 _m,1,0,Jackson
252,West Side Park,32.310272,-90.279343,599.5769231,261.6923077,27681.96154,1817634.038,420.5642417,191.7820646,1.332607122,98.19739423,12.73076923,583.5384615,20.06929981,47.90164833,Buffer_ 700 _m,1,0,Jackson
253,West Side Park,32.310272,-90.279343,845.1940299,344.4925373,30670.55385,3925564.612,311.3551646,136.3080047,3.598429197,95.62006536,41.20895522,794.7313433,16.3286687,54.82522424,Buffer_ 1400 _m,1,0,Jackson
1,Allsopp South Park,34.7621,-92.31822,1019.75,502.4821429,105206.5,1029122.946,1005.87721,490.5618693,91.42523024,1.459865637,914.9107143,18.05357143,16.33134854,49.31586624,Buffer_ 700 _m,4,0.378387007,Little Rock
2,Allsopp South Park,34.7621,-92.31822,1311.944724,634.8693467,102398.603,1006473.286,1375.252357,662.746751,89.56199841,3.341985243,1178.954774,39.66331658,29.25056113,32.33860034,Buffer_ 1200 _m,4,0.378387007,Little Rock
3,Allsopp South Park,34.7621,-92.31822,1335.828571,645.2321429,98968.71795,1018267.054,1412.899859,686.8242829,87.13356257,5.504074779,1175.657143,61.09285714,32.23304584,28.23420847,Buffer_ 1400 _m,4,0.378387007,Little Rock
4,Allsopp South Park,34.7621,-92.31822,1343.695385,651.6092308,97526.8,1026270.148,1423.979785,696.7775785,86.36891718,6.247163545,1174.270769,69.31692308,33.41582844,26.44074538,Buffer_ 1500 _m,4,0.378387007,Little Rock
5,Allsopp South Park,34.7621,-92.31822,1211.335821,592.0149254,103567.403,1016843.679,1271.80205,616.8190604,91.18147956,2.584029633,1104.992537,30.05223881,25.60605685,38.49279288,Buffer_ 1000 _m,4,0.378387007,Little Rock
6,Allsopp South Park,34.7621,-92.31822,817.4615385,393.9230769,113485.4231,951874.6154,852.9811556,410.0896595,95.22771513,0.590548955,763.4615385,7.576923077,8.304489827,62.20466487,Buffer_ 500 _m,4,0.378387007,Little Rock
7,Allsopp South Park,34.7621,-92.31822,1160.866071,570.0803571,104652.7143,1008584.991,1217.264093,592.3884526,91.28105248,2.374139872,1058.303571,26.6875,23.55265208,41.24887326,Buffer_ 900 _m,4,0.378387007,Little Rock
8,Allsopp South Park,34.7621,-92.31822,1266.11875,614.95625,103034.2438,1010311.038,1328.815883,641.5130035,90.82189655,2.804282268,1151.93125,33.06875,27.53692974,34.98884072,Buffer_ 1100 _m,4,0.378387007,Little Rock
9,Allsopp South Park,34.7621,-92.31822,852.25,413.34375,110242.0625,989073.375,855.0915561,413.1083481,93.37479896,0.825952212,774.15625,10.5625,11.45803214,56.39200555,Buffer_ 600 _m,4,0.378387007,Little Rock
10,Allsopp South Park,34.7621,-92.31822,1337.198312,643.7468354,100983.2607,1031386.612,1384.464398,665.6498272,88.53444787,4.196841161,1191.405063,47.88185654,30.77534869,30.33821362,Buffer_ 1300 _m,4,0.378387007,Little Rock
11,Allsopp South Park,34.7621,-92.31822,1100.125,544.5375,104452.95,1040494.638,1114.202354,544.5756347,91.4043608,2.040598399,995.9875,24.475,20.5135874,44.3223813,Buffer_ 800 _m,4,0.378387007,Little Rock
12,Burns Park,34.79523,-92.32771,306.8461538,145.6153846,64353,7803895,49.1362119,25.08447401,82.2757777,16.48736392,248.1538462,51,3.737865178,32.86980633,Buffer_ 1100 _m,7,1.46674656,Little Rock
13,Burns Park,34.79523,-92.32771,254.1428571,105.4285714,NA,8481255.143,23.99288484,9.95320349,83.64249578,16.35750422,212.5714286,41.57142857,9.165506233,26.19595285,Buffer_ 600 _m,7,1.46674656,Little Rock
14,Burns Park,34.79523,-92.32771,161.7272727,67.09090909,NA,7905481.273,15.26819944,6.333856766,83.64249578,16.35750422,135.2727273,26.45454545,5.765832258,31.02716716,Buffer_ 800 _m,7,1.46674656,Little Rock
15,Burns Park,34.79523,-92.32771,269.5294118,125.8235294,64353,7808040.706,40.86789133,20.5483708,82.50356405,16.46572063,218.9411765,44.70588235,3.784813307,33.97416164,Buffer_ 1400 _m,7,1.46674656,Little Rock
16,Burns Park,34.79523,-92.32771,197.6666667,82,NA,8129393.333,18.66113265,7.741380492,83.64249578,16.35750422,165.3333333,32.33333333,4.864271171,31.02482129,Buffer_ 900 _m,7,1.46674656,Little Rock
17,Burns Park,34.79523,-92.32771,389.5789474,173.1052632,99580.5,7704159.842,77.94320404,35.20777681,84.52427374,14.3939785,336.3157895,45.10526316,4.013676718,33.94780097,Buffer_ 1500 _m,7,1.46674656,Little Rock
18,Burns Park,34.79523,-92.32771,197.6666667,82,NA,8129393.333,18.66113265,7.741380492,83.64249578,16.35750422,165.3333333,32.33333333,4.166661906,31.88044664,Buffer_ 1000 _m,7,1.46674656,Little Rock
19,Burns Park,34.79523,-92.32771,148.25,61.5,NA,7821514.25,13.99584949,5.806035369,83.64249578,16.35750422,124,24.25,12.22219472,19.43784677,Buffer_ 500 _m,7,1.46674656,Little Rock
20,Burns Park,34.79523,-92.32771,222.375,92.25,NA,8283332.875,20.99377423,8.709053054,83.64249578,16.35750422,186,36.375,7.083608973,29.7412493,Buffer_ 700 _m,7,1.46674656,Little Rock
21,Burns Park,34.79523,-92.32771,249.3125,118.3125,64353,7634016.625,39.92317217,20.38113513,82.2757777,16.48736392,201.625,41.4375,3.814052742,33.56789661,Buffer_ 1300 _m,7,1.46674656,Little Rock
22,Burns Park,34.79523,-92.32771,306.8461538,145.6153846,64353,7803895,49.1362119,25.08447401,82.2757777,16.48736392,248.1538462,51,3.736387641,33.44754487,Buffer_ 1200 _m,7,1.46674656,Little Rock
23,Conley Park,34.76109,-92.2345,994.2857143,372.2142857,11499.07143,1853170.5,762.0792056,281.688605,1.773422181,97.1716038,18,965.7857143,29.83717286,13.53146333,Buffer_ 600 _m,2,0.636514168,Little Rock
24,Conley Park,34.76109,-92.2345,996.7179487,379.6923077,12409.71795,2030116.744,725.9046261,270.280886,2.582184852,96.34652727,26.35897436,959.6666667,28.92986697,15.74842526,Buffer_ 700 _m,2,0.636514168,Little Rock
25,Conley Park,34.76109,-92.2345,1015.626016,444.7560976,20308.69919,3129118.732,453.094874,186.7894653,9.918530477,88.71112761,101.8373984,900,33.07068623,14.89905164,Buffer_ 1300 _m,2,0.636514168,Little Rock
26,Conley Park,34.76109,-92.2345,1000.431373,396.9411765,14674.05882,2211212.961,662.1671913,251.6422386,4.789046196,93.8967913,48.76470588,938.6470588,27.4571486,17.34706018,Buffer_ 800 _m,2,0.636514168,Little Rock
27,Conley Park,34.76109,-92.2345,1014.633028,443.2293578,20071.01835,2959768.083,473.6420866,193.9987201,9.796896876,88.81988936,100.5321101,900.2110092,33.16491323,15.53296141,Buffer_ 1200 _m,2,0.636514168,Little Rock
28,Conley Park,34.76109,-92.2345,1016.616541,447.518797,20628.72932,3198900.744,439.4907621,182.4595927,10.19667456,88.44025948,104.7368421,898.1428571,33.76441278,14.20212243,Buffer_ 1400 _m,2,0.636514168,Little Rock
29,Conley Park,34.76109,-92.2345,1005.603175,413.5238095,16525.15873,2430892.81,600.1061489,232.929713,6.531583905,92.16837772,66.84126984,925.7936508,28.04573535,17.55679268,Buffer_ 900 _m,2,0.636514168,Little Rock
30,Conley Park,34.76109,-92.2345,1016.52518,448.7913669,20868.45324,3200592.295,435.1057363,181.3151044,10.44515682,88.1180317,107.1726619,894.9280576,33.9838796,14.25493422,Buffer_ 1500 _m,2,0.636514168,Little Rock
31,Conley Park,34.76109,-92.2345,1010.220779,428.3376623,18192.22078,2637120.662,543.5757069,215.823264,8.095103346,90.61197221,83.05194805,914.1948052,31.4857062,16.58073605,Buffer_ 1000 _m,2,0.636514168,Little Rock
32,Conley Park,34.76109,-92.2345,992,362.6842105,10529.89474,1929159.053,777.5919581,284.9934197,0.72301967,98.22715181,7.157894737,974.4210526,32.36860167,12.44794639,Buffer_ 500 _m,2,0.636514168,Little Rock
33,Conley Park,34.76109,-92.2345,1013.354839,438.3870968,19314.89247,2770895.28,505.8951067,204.4579145,9.151560763,89.56371925,94.01075269,906.3978495,32.69558673,15.79456187,Buffer_ 1100 _m,2,0.636514168,Little Rock
34,Cooks Landing Park,34.79683,-92.35593,1137.666667,465.3333333,134808,8078257,280.7167074,114.2831991,88.27176713,10.90500281,1054.666667,64.66666667,9.281401501,18.25398537,Buffer_ 900 _m,7,1.472960978,Little Rock
35,Cooks Landing Park,34.79683,-92.35593,1325.857143,532.6666667,150425.2727,6558228.619,380.542778,151.0077686,90.19479974,8.186537531,1247.142857,49.9047619,12.83921958,21.34852779,Buffer_ 1500 _m,7,1.472960978,Little Rock
36,Cooks Landing Park,34.79683,-92.35593,1137.666667,465.3333333,134808,8078257,280.7167074,114.2831991,88.27176713,10.90500281,1054.666667,64.66666667,10.05172043,17.69839079,Buffer_ 1000 _m,7,1.472960978,Little Rock
37,Cooks Landing Park,34.79683,-92.35593,593,246,NA,10592426,55.98339795,23.22414148,83.64249578,16.35750422,496,97,6.88347,20.99706922,Buffer_ 700 _m,7,1.472960978,Little Rock
38,Cooks Landing Park,34.79683,-92.35593,1246.6,509.2,134808,7575423.2,325.6633692,132.4950106,89.1976214,9.81450253,1166.4,58.2,10.78265923,18.20135379,Buffer_ 1100 _m,7,1.472960978,Little Rock
39,Cooks Landing Park,34.79683,-92.35593,593,246,NA,10592426,55.98339795,23.22414148,83.64249578,16.35750422,496,97,6.273046118,22.62287667,Buffer_ 600 _m,7,1.472960978,Little Rock
40,Cooks Landing Park,34.79683,-92.35593,1137.666667,465.3333333,134808,8078257,280.7167074,114.2831991,88.27176713,10.90500281,1054.666667,64.66666667,7.80169671,19.61506376,Buffer_ 800 _m,7,1.472960978,Little Rock
41,Cooks Landing Park,34.79683,-92.35593,593,246,NA,10592426,55.98339795,23.22414148,83.64249578,16.35750422,496,97,7.528642219,24.82569248,Buffer_ 500 _m,7,1.472960978,Little Rock
42,Cooks Landing Park,34.79683,-92.35593,1401.133333,559.6,153895.7778,5950217.267,420.4732062,165.6975964,90.96401278,7.099151419,1324.133333,44,13.33619613,20.26800081,Buffer_ 1400 _m,7,1.472960978,Little Rock
43,Cooks Landing Park,34.79683,-92.35593,1330.833333,528.3333333,159349.4286,6046749.583,399.2290036,155.7864314,90.47975635,7.510813922,1251.833333,46.91666667,12.58642459,19.68953577,Buffer_ 1300 _m,7,1.472960978,Little Rock
44,Cooks Landing Park,34.79683,-92.35593,1357.222222,543.8888889,151987,6304890.556,397.1804564,157.1285302,90.51530517,7.733459984,1279.222222,47.44444444,11.71749309,18.92405032,Buffer_ 1200 _m,7,1.472960978,Little Rock
45,David D. Terry - Dam Site West Park,34.67353,-92.16727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291813947,45.96370535,Buffer_ 600 _m,6,1.497866137,Little Rock
46,David D. Terry - Dam Site West Park,34.67353,-92.16727,1170,480,42019,59677149,19.60549422,8.043279681,26.4957265,67.26495726,310,787,0.915125062,19.95857596,Buffer_ 1200 _m,6,1.497866137,Little Rock
47,David D. Terry - Dam Site West Park,34.67353,-92.16727,1424,569.5,46159.5,94378349.25,17.45751965,7.087971358,33.76703732,60.05530532,536.25,800.25,1.405189749,17.11854676,Buffer_ 1400 _m,6,1.497866137,Little Rock
48,David D. Terry - Dam Site West Park,34.67353,-92.16727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862248308,30.86339107,Buffer_ 900 _m,6,1.497866137,Little Rock
49,David D. Terry - Dam Site West Park,34.67353,-92.16727,1508.666667,599.3333333,47539.66667,105945416,16.74152813,6.76953525,36.1908076,57.65208801,611.6666667,804.6666667,2.032062401,16.96713562,Buffer_ 1500 _m,6,1.497866137,Little Rock
50,David D. Terry - Dam Site West Park,34.67353,-92.16727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207759193,51.41279732,Buffer_ 500 _m,6,1.497866137,Little Rock
51,David D. Terry - Dam Site West Park,34.67353,-92.16727,1170,480,42019,59677149,19.60549422,8.043279681,26.4957265,67.26495726,310,787,0.966755698,22.82108492,Buffer_ 1100 _m,6,1.497866137,Little Rock
52,David D. Terry - Dam Site West Park,34.67353,-92.16727,1508.666667,599.3333333,47539.66667,105945416,16.74152813,6.76953525,36.1908076,57.65208801,611.6666667,804.6666667,1.002781445,18.15901109,Buffer_ 1300 _m,6,1.497866137,Little Rock
53,David D. Terry - Dam Site West Park,34.67353,-92.16727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537000809,35.49707929,Buffer_ 800 _m,6,1.497866137,Little Rock
54,David D. Terry - Dam Site West Park,34.67353,-92.16727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277536146,40.40582472,Buffer_ 700 _m,6,1.497866137,Little Rock
55,Emerald Park,34.77233,-92.29533,770.4814815,370.1481481,39488.07407,1413553.259,602.2854494,297.2223122,40.31736546,52.93011769,317.4444444,413.6296296,21.82791172,23.07871432,Buffer_ 600 _m,9,1.840168627,Little Rock
56,Emerald Park,34.77233,-92.29533,808.9,380.05,37569.65,1536207.45,579.0446799,280.9355698,37.00744676,57.26775371,296.85,478,24.36258964,22.32793006,Buffer_ 500 _m,9,1.840168627,Little Rock
57,Emerald Park,34.77233,-92.29533,844.6021505,405.1505376,37279.3871,1209626.989,757.4399503,370.9597699,35.25654023,55.51527677,331.9784946,460.0967742,22.5102859,16.63648067,Buffer_ 1100 _m,9,1.840168627,Little Rock
58,Emerald Park,34.77233,-92.29533,849.0067568,420.5067568,38019.70946,1091747,867.083361,432.5878802,36.37400779,53.42788839,353.9594595,430.9527027,25.8218159,14.79180043,Buffer_ 1300 _m,9,1.840168627,Little Rock
59,Emerald Park,34.77233,-92.29533,784,375.7555556,39434.88889,1286422.333,664.5572524,326.5444775,40.44377979,51.82168528,328.0888889,412.3111111,19.75685241,20.87753182,Buffer_ 800 _m,9,1.840168627,Little Rock
60,Emerald Park,34.77233,-92.29533,823.6621622,387.3783784,36620.32432,1173032.365,750.2496536,363.8191386,34.84374247,56.32431917,306.4594595,470.0675676,21.06987165,17.44472285,Buffer_ 1000 _m,9,1.840168627,Little Rock
61,Emerald Park,34.77233,-92.29533,815.3206522,407,37647.90761,1002146.543,944.4586261,469.6440023,36.41131506,53.03129256,344.3423913,404.923913,27.48099473,13.84160362,Buffer_ 1400 _m,9,1.840168627,Little Rock
62,Emerald Park,34.77233,-92.29533,815.1451613,381.2741935,36899.06452,1206732.242,727.6155686,351.5520156,35.758032,55.87118852,304.5322581,466.8064516,20.09932676,18.84312965,Buffer_ 900 _m,9,1.840168627,Little Rock
63,Emerald Park,34.77233,-92.29533,793.2727273,398.3636364,37477.98636,959305.5227,990.8448905,492.6697851,36.26493324,52.92027538,338.7818182,387.6409091,28.2974942,13.68766274,Buffer_ 1500 _m,9,1.840168627,Little Rock
64,Emerald Park,34.77233,-92.29533,871.8991597,425.9663866,37776.66387,1167816.252,811.0111442,400.7008151,36.15264247,54.1340674,356.5966387,454.8235294,24.23249264,15.57294203,Buffer_ 1200 _m,9,1.840168627,Little Rock
65,Emerald Park,34.77233,-92.29533,782.2162162,374.8648649,39417.43243,1345750.486,638.111743,313.8088335,40.37360914,52.36168172,324.2702703,416.2702703,20.10313807,22.94298075,Buffer_ 700 _m,9,1.840168627,Little Rock
